"ID","longitude","latitude","species","sp","minimum_size","DBH","elevation"
"8ISpar4",604482.6376,647827.625,"Shorea parvifolia","Spar",50,110,81.158
"8ISpar5",604464.123,647862.6035,"Shorea parvifolia","Spar",50,156.5,77.645
"8ISpar6",604462.3082,647842.3316,"Shorea parvifolia","Spar",50,65,81.191
"8ISpar7",604580.2869,647912.5495,"Shorea parvifolia","Spar",50,65.8,78.54
"8JSpar1",604713.1382,647914.6159,"Shorea parvifolia","Spar",50,125,76.193
"8JSpar2",604650.3946,647916.3528,"Shorea parvifolia","Spar",50,80,77.14101
"8KSpar1",604914.3964,647839.4084,"Shorea parvifolia","Spar",50,75,67.43
"8KSpar2",604851.6838,647822.719,"Shorea parvifolia","Spar",50,90,67.329
"8KSpar3",604849.5674,647981.1801,"Shorea parvifolia","Spar",50,95,73.068
"8LSPAR1",605139.2956,647965.0864,"Shorea parvifolia","Spar",50,115,72.26501
"8LSPAR2",605083.9894,647935.5111,"Shorea parvifolia","Spar",50,93,70.43401
"8LSPAR3",605048.902,647950.1926,"Shorea parvifolia","Spar",50,120,66.993
"8LSPAR4",605037.7996,647968.6,"Shorea parvifolia","Spar",50,90,66.93301
"8LSPAR5",605037.7528,647996.2391,"Shorea parvifolia","Spar",50,95,66.82101
"8MSpar1",605200.415,647830.6791,"Shorea parvifolia","Spar",50,80,76.746
"8MSpar2",605191.1677,647845.4043,"Shorea parvifolia","Spar",50,79.7,71.151
"8MSpar3",605179.8469,647992.7943,"Shorea parvifolia","Spar",50,57.3,76.78201
"8NSpar1",605451.1384,647965.6152,"Shorea parvifolia","Spar",50,120,80.58701
"8NSpar2",605462.1908,647976.6896,"Shorea parvifolia","Spar",50,110,77.771
"8NSpar3",605434.5972,647926.8921,"Shorea parvifolia","Spar",50,100,82.508
"8NSpar4",605445.8468,647821.8821,"Shorea parvifolia","Spar",50,90,79.50101
"8NSpar5",605466.0058,647901.1488,"Shorea parvifolia","Spar",50,95,84.263
"8NSpar6",605532.4864,647869.9373,"Shorea parvifolia","Spar",50,130,79.71001
"8OSpar1",605539.9054,647849.6811,"Shorea parvifolia","Spar",50,50,77.327
"8OSpar2",605532.405,647917.8452,"Shorea parvifolia","Spar",50,120,82.158
"8OSpar3",605550.8294,647936.3027,"Shorea parvifolia","Spar",50,110,80.99001
"8OSpar4",605558.2029,647936.3152,"Shorea parvifolia","Spar",50,90,82.952
"8OSpar5",605563.7416,647934.482,"Shorea parvifolia","Spar",50,92.8,84.7
"8OSpar6",605580.3234,647949.2511,"Shorea parvifolia","Spar",50,83,83.357
"8PSpar1",605819.0197,647923.2464,"Shorea parvifolia","Spar",50,57.5,88.67101
"8PSpar10",605785.071,647990.7514,"Shorea parvifolia","Spar",50,68.8,82.93501
"8PSpar11",605797.3711,647990.7723,"Shorea parvifolia","Spar",50,75,84.79
"8PSpar12",605794.2834,648003.0512,"Shorea parvifolia","Spar",50,90,85.40401
"8PSpar13",605901.9597,647978.6664,"Shorea parvifolia","Spar",50,90,66.611
"8PSpar2",605785.2436,647889.4076,"Shorea parvifolia","Spar",50,135,80.496
"8PSpar3",605742.2137,647873.9792,"Shorea parvifolia","Spar",50,81.8,66.048
"8PSpar4",605766.8564,647855.5949,"Shorea parvifolia","Spar",50,70,71.861
"8PSpar5",605794.5607,647840.287,"Shorea parvifolia","Spar",50,103.9,71.164
"8PSpar6",605797.6379,647834.1502,"Shorea parvifolia","Spar",50,120,71.847
"8PSpar7",605899.1071,647846.6072,"Shorea parvifolia","Spar",50,99.9,63.398
"8PSpar8",605849.828,647892.5887,"Shorea parvifolia","Spar",50,90,77.633
"8PSpar9",605806.6359,647972.3619,"Shorea parvifolia","Spar",50,64.9,82.16801
"8QSpar1",605923.6132,647901.9276,"Shorea parvifolia","Spar",50,120,68.915
"8QSpar2",605929.8578,647849.7307,"Shorea parvifolia","Spar",50,61,68.704
"8QSpar3",605982.0996,647871.317,"Shorea parvifolia","Spar",50,82,62.957
"8QSpar4",606000.4924,647908.2008,"Shorea parvifolia","Spar",50,60.8,72.011
"8QSpar5",606052.6398,647985.0656,"Shorea parvifolia","Spar",50,110,73.911
"8QSpar6",605917.3482,647972.5506,"Shorea parvifolia","Spar",50,100,68.458
"9H??02",604353.5533,647777.6575,"Shorea parvifolia","Spar",50,90,74.55
"9HSpar01",604351.757,647746.3301,"Shorea parvifolia","Spar",50,100,81.146
"9HSpar02",604372.1236,647709.512,"Shorea parvifolia","Spar",50,80,79.596
"9HSpar03",604298.4261,647641.2117,"Shorea parvifolia","Spar",50,108,76.844
"9HSpar04",604287.1848,647742.5364,"Shorea parvifolia","Spar",50,120,73.095
"9ISpar01",604505.0744,647652.6146,"Shorea parvifolia","Spar",50,143,87.41901
"9ISpar02",604540.1043,647665.5718,"Shorea parvifolia","Spar",50,120,74.60101
"9ISpar03",604471.774,647704.1517,"Shorea parvifolia","Spar",50,62,83.012
"9ISpar04",604460.7089,647700.4479,"Shorea parvifolia","Spar",50,120,80.80801
"9ISpar05",604602.6651,647772.5486,"Shorea parvifolia","Spar",50,69.5,76.842
"9ISpar06",604598.9629,647781.7554,"Shorea parvifolia","Spar",50,95,81.595
"9ISpar07",604578.6024,647814.8881,"Shorea parvifolia","Spar",50,110,84.452
"9ISpar08",604563.8631,647803.8076,"Shorea parvifolia","Spar",50,70,83.495
"9ISpar09",604515.8822,647809.2547,"Shorea parvifolia","Spar",50,63,71.633
"9ISpar10",604501.2186,647746.5813,"Shorea parvifolia","Spar",50,130,83.383
"9JSpar1",604700.4666,647767.1855,"Shorea parvifolia","Spar",50,84,72.506
"9KSpar1",604898.0167,647704.8699,"Shorea parvifolia","Spar",50,72.5,70.633
"9KSpar2",604951.4587,647743.655,"Shorea parvifolia","Spar",50,56.8,70.00401
"9KSpar3",604881.2512,647798.8149,"Shorea parvifolia","Spar",50,100,67.315
"9LSPAR1",605051.0812,647754.8791,"Shorea parvifolia","Spar",50,90,71.357
"9MSpar1",605346.3993,647707.4712,"Shorea parvifolia","Spar",50,75,87.50201
"9MSpar3",605178.3786,647767.9928,"Shorea parvifolia","Spar",50,75,75.942
"9MSpar4",605200.7551,647629.8346,"Shorea parvifolia","Spar",50,63,79.71001
"9MSpar5",605253.9847,647793.9174,"Shorea parvifolia","Spar",50,80,85.80601
"9NSpar1",605495.7206,647790.6423,"Shorea parvifolia","Spar",50,70,77.85201
"9OSpar1",605625.0532,647687.6755,"Shorea parvifolia","Spar",50,55,61.744
"9OSpar2",605560.4181,647720.7328,"Shorea parvifolia","Spar",50,60,72.23801
"9OSpar3",605713.4321,647800.2255,"Shorea parvifolia","Spar",50,66,72.38
"9PSpar1",605756.0612,647693.4262,"Shorea parvifolia","Spar",50,65,62.457
"9PSpar10",605853.7282,647767.2972,"Shorea parvifolia","Spar",50,120,62.599
"9PSpar11",605842.6538,647769.121,"Shorea parvifolia","Spar",50,110,66.925
"9PSpar12",605837.1088,647774.6394,"Shorea parvifolia","Spar",50,60,69.302
"9PSpar13",605840.7704,647789.3866,"Shorea parvifolia","Spar",50,90,67.547
"9PSpar14",605848.1612,647785.714,"Shorea parvifolia","Spar",50,112,65.192
"9PSpar15",605859.2042,647802.3164,"Shorea parvifolia","Spar",50,120,59.816
"9PSpar2",605757.8928,647697.1146,"Shorea parvifolia","Spar",50,130,62.509
"9PSpar3",605824.3141,647700.9129,"Shorea parvifolia","Spar",50,77.2,58.578
"9PSpar4",605827.99,647713.8175,"Shorea parvifolia","Spar",50,61.9,59.172
"9PSpar5",605844.6,647712.0031,"Shorea parvifolia","Spar",50,110,59.172
"9PSpar6",605850.1482,647704.6422,"Shorea parvifolia","Spar",50,85,59.057
"9PSpar7",605861.3231,647643.8548,"Shorea parvifolia","Spar",50,75,59.801
"9PSpar8",605844.5247,647756.2258,"Shorea parvifolia","Spar",50,95,61.585
"9PSpar9",605853.747,647756.2416,"Shorea parvifolia","Spar",50,65,59.164
"9QSpar1",605990.4462,647664.3437,"Shorea parvifolia","Spar",50,83,60.291
"9QSpar10",605985.4394,647717.7711,"Shorea parvifolia","Spar",50,117,61.574
"9QSpar2",605988.6335,647649.5997,"Shorea parvifolia","Spar",50,92,60.492
"9QSpar3",605985.5441,647656.3507,"Shorea parvifolia","Spar",50,94,60.507
"9QSpar4",605957.824,647680.8716,"Shorea parvifolia","Spar",50,57.9,60.017
"9QSpar5",605970.1137,647687.0347,"Shorea parvifolia","Spar",50,97,59.778
"9QSpar6",605970.1137,647687.0347,"Shorea parvifolia","Spar",50,84,59.778
"9QSpar7",605945.4034,647751.4842,"Shorea parvifolia","Spar",50,114.5,65.612
"9QSpar8",605911.5434,647766.7816,"Shorea parvifolia","Spar",50,75,59.621
"9QSpar9",605960.818,647730.0132,"Shorea parvifolia","Spar",50,85,60.351
"10MSpau1",605270.9975,647554.4063,"Shorea pauciflora","Spau",50,100,72.035
"10MSpau2",605278.4257,647528.6222,"Shorea pauciflora","Spau",50,75,72.116
"10MSpau3",605326.3289,647569.241,"Shorea pauciflora","Spau",50,80,82.397
"10MSpau4",605337.3814,647580.3154,"Shorea pauciflora","Spau",50,80,79.18101
"10NSpau1",605499.7421,647593.4892,"Shorea pauciflora","Spau",50,88.4,74.999
"10OSpau1",605566.1385,647612.028,"Shorea pauciflora","Spau",50,71,72.51701
"10OSpau2",605547.8016,647541.9775,"Shorea pauciflora","Spau",50,60,94.48801
"10OSpau3",605584.7227,647536.5123,"Shorea pauciflora","Spau",50,70,76.026
"10QSpau1",606041.2412,647456.8286,"Shorea pauciflora","Spau",50,80,59.593
"11KS??5",604872.8698,647293.9247,"Shorea pauciflora","Spau",50,65,85.867
"11LS??10",605138.4226,647388.3465,"Shorea pauciflora","Spau",50,102.5,74.77
"11LS??7",605110.7942,647358.8179,"Shorea pauciflora","Spau",50,59.7,82.326
"11LS??8",605084.943,647371.6726,"Shorea pauciflora","Spau",50,54,78.57001
"11QSpau1",606007.6272,647327.788,"Shorea pauciflora","Spau",50,60,84.38
"11QSpau2",606022.9739,647346.2403,"Shorea pauciflora","Spau",50,60,82.675
"12MSpau1",605315.9725,647147.2644,"Shorea pauciflora","Spau",50,90,74.18
"12MSpau2",605301.2081,647150.9247,"Shorea pauciflora","Spau",50,125,71.847
"12MSpau3",605168.3581,647147.0145,"Shorea pauciflora","Spau",50,170,76.633
"12PSpau1",605881.7187,647220.0872,"Shorea pauciflora","Spau",50,100,81.833
"12PSpau2",605884.7599,647241.5897,"Shorea pauciflora","Spau",50,65,76.861
"12QSpau1",605927.806,647247.805,"Shorea pauciflora","Spau",50,75,87.189
"12QSpau2",605906.2519,647266.1945,"Shorea pauciflora","Spau",50,110,81.437
"12QSpau3",605909.507,647155.643,"Shorea pauciflora","Spau",50,115,84.68301
"12QSpau4",605980.1896,647186.4737,"Shorea pauciflora","Spau",50,70,108.18001
"12QSpau5",605974.045,647186.4632,"Shorea pauciflora","Spau",50,93.6,105.631
"9MSpau1",605289.0099,647816.0882,"Shorea pauciflora","Spau",50,140,85.01501
"9MSpau2",605346.3993,647707.4712,"Shorea pauciflora","Spau",50,70,87.50201
"10JSsem1",604745.2205,647489.0263,"Shorea seminis","Ssem",50,100,69.01801
"11JSSEM1",604727.0707,647313.9476,"Shorea seminis","Ssem",50,70,75.177
"11JSSEM2",604660.4722,647415.1791,"Shorea seminis","Ssem",50,66,70.648
"11MDlan1",605330.4795,647302.0687,"Shorea seminis","Ssem",50,64.5,62.51
"11NSsem1",605380.1786,647374.0149,"Shorea seminis","Ssem",50,50.9,63.293
"11OSsem1",605640.7019,647385.1443,"Shorea seminis","Ssem",50,79.1,57.626
"12JSsem1",604743.9384,647159.1965,"Shorea seminis","Ssem",50,61,76.61301
"12NSsem1",605485.0353,647197.9158,"Shorea seminis","Ssem",50,57.8,57.413
"12NSsem2",605478.8438,647225.5446,"Shorea seminis","Ssem",50,46.2,58.466
"9KSsem1",604905.3373,647736.2067,"Shorea seminis","Ssem",50,65,74.563
"9KSsem2",604909.004,647754.639,"Shorea seminis","Ssem",50,105,78.158
"9QSsem1",605997.7804,647693.8382,"Shorea seminis","Ssem",50,62,59.736
"10HSsmi??",604280.2734,647460.6053,"Shorea smithiana","Ssmi",50,89,70.21301
"10HSsmi01",604296.7009,647567.5044,"Shorea smithiana","Ssmi",50,96,82.69601
"10HSsmi02",604359.3768,647606.3044,"Shorea smithiana","Ssmi",50,140,82.61301
"10HSsmi03",604257.8835,647607.9767,"Shorea smithiana","Ssmi",50,102,82.687
"10HSsmi04",604261.5381,647633.7793,"Shorea smithiana","Ssmi",50,90,82.66901
"10HSsmi05",604416.7646,647497.6868,"Shorea smithiana","Ssmi",50,57,79.814
"10HSsmi06",604387.2777,647473.6833,"Shorea smithiana","Ssmi",50,73,84.315
"10HSsmi07",604333.7208,647503.0751,"Shorea smithiana","Ssmi",50,92,71.2
"10ISsmi01",604451.7047,647564.0795,"Shorea smithiana","Ssmi",50,59.4,69.494
"10JSsmi1",604665.8124,647531.2727,"Shorea smithiana","Ssmi",50,75,67.998
"10KSsmi1",604806.1219,647483.6012,"Shorea smithiana","Ssmi",50,110,68.187
"10KSsmi10",604843.0211,647491.0339,"Shorea smithiana","Ssmi",50,69,68.48801
"10KSsmi11",604929.7332,647496.7081,"Shorea smithiana","Ssmi",50,93,73.708
"10KSsmi12",604896.5566,647474.5407,"Shorea smithiana","Ssmi",50,128,72.33601
"10KSsmi13",604896.5286,647491.1242,"Shorea smithiana","Ssmi",50,120,78.052
"10KSsmi2",604855.9986,647450.5183,"Shorea smithiana","Ssmi",50,99,74.787
"10KSsmi3",604841.2064,647470.7621,"Shorea smithiana","Ssmi",50,90,68.77901
"10KSsmi4",604868.8846,647470.8088,"Shorea smithiana","Ssmi",50,102,68.479
"10KSsmi5",604854.1484,647457.8856,"Shorea smithiana","Ssmi",50,90,73.484
"10KSsmi6",604852.2715,647474.466,"Shorea smithiana","Ssmi",50,80,70.223
"10KSsmi7",604830.1071,647487.3269,"Shorea smithiana","Ssmi",50,87,68.302
"10KSsmi8",604852.2155,647507.6329,"Shorea smithiana","Ssmi",50,100,73.75
"10KSsmi9",604830.0947,647494.6973,"Shorea smithiana","Ssmi",50,57,68.46301
"10LSSMI1",605047.8492,647485.8519,"Shorea smithiana","Ssmi",50,44.5,81.22601
"10LSSMI10",605103.1465,647520.9551,"Shorea smithiana","Ssmi",50,66.4,84.68
"10LSSMI11",605108.6447,647543.0758,"Shorea smithiana","Ssmi",50,109.5,84.146
"10LSSMI12",605077.303,647522.754,"Shorea smithiana","Ssmi",50,108.2,73.314
"10LSSMI13",605130.7748,647550.4836,"Shorea smithiana","Ssmi",50,66.9,86.051
"10LSSMI14",605125.2174,647563.3726,"Shorea smithiana","Ssmi",50,80.7,85.537
"10LSSMI15",605110.4296,647574.4032,"Shorea smithiana","Ssmi",50,82,85.456
"10LSSMI16",605119.6817,647563.3632,"Shorea smithiana","Ssmi",50,66.4,84.901
"10LSSMI17",605156.4856,647620.5466,"Shorea smithiana","Ssmi",50,81.9,73.825
"10LSSMI18",605151.0373,647568.9441,"Shorea smithiana","Ssmi",50,110,85.776
"10LSSMI19",605160.1505,647633.451,"Shorea smithiana","Ssmi",50,98.2,77.08
"10LSSMI2",605132.781,647450.9858,"Shorea smithiana","Ssmi",50,103,91.423
"10LSSMI20",605137.9987,647638.9414,"Shorea smithiana","Ssmi",50,115,84.706
"10LSSMI21",605104.816,647620.4592,"Shorea smithiana","Ssmi",50,93,86.662
"10LSSMI22",605101.1449,647611.2398,"Shorea smithiana","Ssmi",50,180,86.998
"10LSSMI23",605108.5606,647592.8263,"Shorea smithiana","Ssmi",50,115,87.485
"10LSSMI24",605121.5165,647565.209,"Shorea smithiana","Ssmi",50,70,84.858
"10LSSMI25",605088.1998,647625.9589,"Shorea smithiana","Ssmi",50,55,87.007
"10LSSMI26",605058.7368,647594.5846,"Shorea smithiana","Ssmi",50,79,86.464
"10LSSMI27",605038.4352,647592.7077,"Shorea smithiana","Ssmi",50,101,81.194
"10LSSMI28",605053.2385,647572.4639,"Shorea smithiana","Ssmi",50,82.1,88.86101
"10LSSMI29",605066.1601,647565.1153,"Shorea smithiana","Ssmi",50,80,90.55501
"10LSSMI3",605129.0444,647480.4614,"Shorea smithiana","Ssmi",50,68.4,89.16701
"10LSSMI30",605058.7991,647557.7324,"Shorea smithiana","Ssmi",50,109,88.943
"10LSSMI31",605060.6462,647552.2077,"Shorea smithiana","Ssmi",50,120,86.871
"10LSSMI32",605044.0611,647539.2813,"Shorea smithiana","Ssmi",50,73.5,80.217
"10LSSMI33",605090.1827,647546.7298,"Shorea smithiana","Ssmi",50,69.4,76.527
"10LSSMI34",605018.3283,647482.1168,"Shorea smithiana","Ssmi",50,66.8,71.439
"10LSSMI35",604994.203,647561.3084,"Shorea smithiana","Ssmi",50,76,75.646
"10LSSMI36",605003.3711,647600.0188,"Shorea smithiana","Ssmi",50,85.9,72.98
"10LSSMI37",604992.3465,647572.361,"Shorea smithiana","Ssmi",50,56.5,73.01801
"10LSSMI38",604984.8966,647611.0433,"Shorea smithiana","Ssmi",50,70,76.894
"10LSSMI39",605032.9213,647579.8,"Shorea smithiana","Ssmi",50,44.5,82.16
"10LSSMI4",605130.8902,647482.3071,"Shorea smithiana","Ssmi",50,105,88.90301
"10LSSMI40",605049.4535,647624.0507,"Shorea smithiana","Ssmi",50,79.8,80.12701
"10LSSMI41",605045.773,647620.3593,"Shorea smithiana","Ssmi",50,58,80.05901
"10LSSMI42",604997.7856,647629.4912,"Shorea smithiana","Ssmi",50,43.5,81.51401
"10LSSMI5",605136.3946,647500.7425,"Shorea smithiana","Ssmi",50,90,85.10101
"10LSSMI6",605130.806,647532.0576,"Shorea smithiana","Ssmi",50,69.7,87.382
"10LSSMI7",605141.9085,647513.6502,"Shorea smithiana","Ssmi",50,95,82.939
"10LSSMI8",605160.3657,647506.3109,"Shorea smithiana","Ssmi",50,102,84.548
"10LSSMI9",605147.4316,647521.03,"Shorea smithiana","Ssmi",50,65,82.997
"10MSsmi1",605232.1169,647631.7303,"Shorea smithiana","Ssmi",50,83,84.512
"10MSsmi10",605267.4044,647499.1218,"Shorea smithiana","Ssmi",50,113,83.215
"10MSsmi11",605350.2204,647628.2451,"Shorea smithiana","Ssmi",50,150,79.523
"10MSsmi12",605283.824,647609.7065,"Shorea smithiana","Ssmi",50,100,85.96201
"10MSsmi2",605186.0813,647580.0591,"Shorea smithiana","Ssmi",50,98,82.96201
"10MSsmi3",605167.6505,647565.287,"Shorea smithiana","Ssmi",50,121,84.188
"10MSsmi4",605173.236,647535.8146,"Shorea smithiana","Ssmi",50,93.5,79.221
"10MSsmi5",605245.1432,647569.1034,"Shorea smithiana","Ssmi",50,120,82.019
"10MSsmi6",605213.8625,647519.2998,"Shorea smithiana","Ssmi",50,71,75.012
"10MSsmi7",605217.6678,647449.2869,"Shorea smithiana","Ssmi",50,71,77.342
"10MSsmi8",605241.5781,647497.2354,"Shorea smithiana","Ssmi",50,145,81.092
"10MSsmi9",605267.4543,647469.64,"Shorea smithiana","Ssmi",50,93,89.00201
"10NSsmi1",605490.6667,647506.8707,"Shorea smithiana","Ssmi",50,72,81.33601
"10NSsmi2",605379.8694,647556.4334,"Shorea smithiana","Ssmi",50,96.5,64.89
"10NSsmi3",605398.2454,647597.0021,"Shorea smithiana","Ssmi",50,68.6,71.576
"10OSsmi1",605608.5684,647615.7854,"Shorea smithiana","Ssmi",50,62.2,71.5
"10OSsmi2",605667.6383,647606.6727,"Shorea smithiana","Ssmi",50,99,67.76701
"10PSsmi1",605880.6974,647533.6992,"Shorea smithiana","Ssmi",50,64.9,61.061
"10PSsmi10",605768.8791,647532.4032,"Shorea smithiana","Ssmi",50,75.5,59.101
"10PSsmi11",605849.8013,647472.8402,"Shorea smithiana","Ssmi",50,80,59.961
"10PSsmi12",605823.2584,647456.2114,"Shorea smithiana","Ssmi",50,90,59.438
"10PSsmi13",605804.4014,647477.1851,"Shorea smithiana","Ssmi",50,83.4,58.783
"10PSsmi14",605805.4615,647504.8262,"Shorea smithiana","Ssmi",50,61.4,58.441
"10PSsmi15",605749.041,647479.3021,"Shorea smithiana","Ssmi",50,100,59.831
"10PSsmi2",605883.9886,647551.3939,"Shorea smithiana","Ssmi",50,75,62.518
"10PSsmi3",605872.9004,647561.3252,"Shorea smithiana","Ssmi",50,75,60.953
"10PSsmi4",605836.2879,647606.5912,"Shorea smithiana","Ssmi",50,68.7,63.905
"10PSsmi5",605813.0608,647593.2848,"Shorea smithiana","Ssmi",50,89.3,61.069
"10PSsmi6",605857.3554,647587.8324,"Shorea smithiana","Ssmi",50,85,60.986
"10PSsmi7",605756.552,647619.7223,"Shorea smithiana","Ssmi",50,70,58.778
"10PSsmi8",605756.5972,647593.1887,"Shorea smithiana","Ssmi",50,87,58.227
"10PSsmi9",605725.5882,647598.6638,"Shorea smithiana","Ssmi",50,115,58.343
"10QSsmi1",606060.861,647494.9429,"Shorea smithiana","Ssmi",50,72,73.41901
"10QSsmi2",606050.3902,647499.8386,"Shorea smithiana","Ssmi",50,100,71.61
"10QSsmi3",606028.8886,647487.5178,"Shorea smithiana","Ssmi",50,103,69.104
"11HSSMI1",604363.5492,647317.0214,"Shorea smithiana","Ssmi",50,70.4,71.14201
"11HSSMI2",604363.608,647282.012,"Shorea smithiana","Ssmi",50,110,69.385
"11HSSMI3",604380.2521,647259.9286,"Shorea smithiana","Ssmi",50,150,72.509
"11HSSMI4",604271.1932,647375.8301,"Shorea smithiana","Ssmi",50,71.4,84.15501
"11HSSMI5",604311.7174,647420.1207,"Shorea smithiana","Ssmi",50,94.3,83.33401
"11HSSMI6",604300.6214,647434.843,"Shorea smithiana","Ssmi",50,147,83.05901
"11HSSMI7",604322.7516,647442.2506,"Shorea smithiana","Ssmi",50,99,80.839
"11HSSMI8",604321.0449,647357.4876,"Shorea smithiana","Ssmi",50,86.4,90.10101
"11HSSMI9",604324.6296,647418.2997,"Shorea smithiana","Ssmi",50,131,82.07301
"11ISSMI1",604479.8475,647287.7351,"Shorea smithiana","Ssmi",50,75.4,71.581
"11ISSMI10",604463.0578,647396.4209,"Shorea smithiana","Ssmi",50,115.5,69.034
"11ISSMI2",604570.2978,647269.461,"Shorea smithiana","Ssmi",50,110,78.97301
"11ISSMI3",604612.6226,647335.8662,"Shorea smithiana","Ssmi",50,56,73.415
"11ISSMI4",604616.3111,647341.4003,"Shorea smithiana","Ssmi",50,89.8,73.01501
"11ISSMI5",604608.8924,647361.6565,"Shorea smithiana","Ssmi",50,85.5,69.987
"11ISSMI6",604564.5855,647374.4803,"Shorea smithiana","Ssmi",50,87.5,67.982
"11ISSMI7",604592.1801,647424.2772,"Shorea smithiana","Ssmi",50,90,68.701
"11ISSMI8",604536.8794,647391.0172,"Shorea smithiana","Ssmi",50,90,67.158
"11ISSMI9",604509.2352,647370.702,"Shorea smithiana","Ssmi",50,80.5,68.772
"11JSSMI1",604653.1404,647383.8423,"Shorea smithiana","Ssmi",50,90,70.992
"11JSSMI2",604747.4203,647280.8148,"Shorea smithiana","Ssmi",50,67.5,83.78001
"11JSSMI3",604797.2071,647301.1674,"Shorea smithiana","Ssmi",50,125,75.331
"11JSSMI4",604734.3542,647367.3956,"Shorea smithiana","Ssmi",50,81,79.90501
"11JSSMI5",604745.4255,647367.4142,"Shorea smithiana","Ssmi",50,92.2,76.7
"11JSSMI6",604677.0233,647448.374,"Shorea smithiana","Ssmi",50,72.5,75.624
"11JSSMI7",604673.3968,647405.9878,"Shorea smithiana","Ssmi",50,107,74.358
"11JSSMI8",604797.0735,647380.3996,"Shorea smithiana","Ssmi",50,82,70.215
"11JSSMI9",604760.0735,647439.3008,"Shorea smithiana","Ssmi",50,83.6,68.388
"11KSSMI1",604843.1734,647400.7461,"Shorea smithiana","Ssmi",50,70.4,77.91701
