"","ID","longitude","latitude","species","sp","mlim","DBH","life_strategy","elevation","species_wood_density"
"1398","11NPtom12",605472.4453,647368.6435,"Parashorea tomentella","Ptom",50,75,"Emergent",70.368,0.52
"1399","11NPtom13",605483.5479,647350.2363,"Parashorea tomentella","Ptom",50,75,"Emergent",61.427,0.52
"1400","11NPtom14",605413.3957,647372.2287,"Parashorea tomentella","Ptom",50,70.6,"Emergent",72.742,0.52
"1401","11NPtom15",605381.9884,647390.6015,"Parashorea tomentella","Ptom",50,58,"Emergent",61.828,0.52
"1402","11NPtom16",605380.138,647397.9689,"Parashorea tomentella","Ptom",50,80,"Emergent",60.575,0.52
"1403","11NPtom17",605420.6786,647425.6769,"Parashorea tomentella","Ptom",50,58,"Emergent",70.191,0.52
"1404","11NPtom18",605361.7353,647366.6133,"Parashorea tomentella","Ptom",50,85,"Emergent",64.674,0.52
"1405","11NPtom19",605407.9351,647327.9966,"Parashorea tomentella","Ptom",50,67,"Emergent",60.794,0.52
"1406","11NPtom2",605513.0845,647344.7586,"Parashorea tomentella","Ptom",50,96.2,"Emergent",67.097,0.52
"1407","11NPtom20",605391.3718,647302.1719,"Parashorea tomentella","Ptom",50,85,"Emergent",60.889,0.52
"1408","11NPtom21",605372.9315,647292.9276,"Parashorea tomentella","Ptom",50,56.5,"Emergent",60.71,0.52
"1409","11NPtom22",605391.4124,647278.218,"Parashorea tomentella","Ptom",50,70,"Emergent",65.79501,0.52
"1410","11NPtom3",605503.8917,647320.7889,"Parashorea tomentella","Ptom",50,72,"Emergent",60.264,0.52
"1411","11NPtom4",605513.0908,647341.0733,"Parashorea tomentella","Ptom",50,59.9,"Emergent",66.79501,0.52
"1412","11NPtom5",605535.2272,647344.7962,"Parashorea tomentella","Ptom",50,65,"Emergent",59.6,0.52
"1413","11NPtom6",605511.3232,647293.1623,"Parashorea tomentella","Ptom",50,54.3,"Emergent",58.131,0.52
"1414","11NPtom7",605439.3251,647313.3089,"Parashorea tomentella","Ptom",50,70.2,"Emergent",64.673,0.52
"1415","11NPtom8",605448.5538,647309.6393,"Parashorea tomentella","Ptom",50,70,"Emergent",59.866,0.52
"1416","11NPtom9",605400.5567,647324.2988,"Parashorea tomentella","Ptom",50,85,"Emergent",58.629,0.52
"1417","11OPtom1",605663.8953,647418.3509,"Parashorea tomentella","Ptom",50,73.3,"Emergent",56.946,0.52
"1418","11OPtom2",605722.7632,647306.7883,"Parashorea tomentella","Ptom",50,45,"Emergent",58.296,0.52
"1419","11OPtom3",605581.9263,647442.5341,"Parashorea tomentella","Ptom",50,54,"Emergent",59.325,0.52
"1420","11OPtom4",605597.4449,647431.5048,"Parashorea tomentella","Ptom",50,75,"Emergent",59.8,0.52
"1421","11PPtom1",605861.1136,647331.3463,"Parashorea tomentella","Ptom",50,65,"Emergent",60.38,0.52
"1422","11PPtom2",605790.3492,647277.0529,"Parashorea tomentella","Ptom",50,102,"Emergent",64.34,0.52
"1423","12HPtom13L",604271.5949,647136.2913,"Parashorea tomentella","Ptom",50,86,"Emergent",70.214,0.52
"1424","12HPtom14",604293.7623,647121.5877,"Parashorea tomentella","Ptom",50,105,"Emergent",71.035,0.52
"1425","12HPtom15L",604266.0315,647152.8655,"Parashorea tomentella","Ptom",50,107,"Emergent",71.93,0.52
"1426","12HPtom16L",604256.7843,647167.5908,"Parashorea tomentella","Ptom",50,57,"Emergent",75.707,0.52
"1427","12HPtom17L",604221.7153,647171.2174,"Parashorea tomentella","Ptom",50,90,"Emergent",79.353,0.52
"1428","12HPtom19L",604362.0021,647143.8135,"Parashorea tomentella","Ptom",50,100,"Emergent",70.813,0.52
"1429","12HPtom1B",604421.0455,647143.9126,"Parashorea tomentella","Ptom",50,109.5,"Emergent",70.07101,0.52
"1430","12HPtom20L",604349.0479,647164.0604,"Parashorea tomentella","Ptom",50,65,"Emergent",74.327,0.52
"1431","12HPtom21L",604358.2981,647147.4924,"Parashorea tomentella","Ptom",50,70,"Emergent",71.623,0.52
"1432","12HPtom24L",604335.9823,647250.6412,"Parashorea tomentella","Ptom",50,80,"Emergent",71.04501,0.52
"1433","12HPtom25L",604315.6886,647250.6071,"Parashorea tomentella","Ptom",50,68,"Emergent",71.764,0.52
"1434","12HPtom2B",604317.7879,647101.3592,"Parashorea tomentella","Ptom",50,76,"Emergent",70.429,0.52
"1435","12HPtom2L",604327.0072,647103.2173,"Parashorea tomentella","Ptom",50,86,"Emergent",70.402,0.52
"1436","12HPtom3B",604273.5365,647081.0163,"Parashorea tomentella","Ptom",50,82,"Emergent",81.246,0.52
"1437","12HPtom4",604284.5461,647117.8869,"Parashorea tomentella","Ptom",50,85,"Emergent",73.149,0.52
"1438","12HPtom4B",604280.873,647103.1399,"Parashorea tomentella","Ptom",50,89.9,"Emergent",76.29,0.52
"1439","12HPtom5B",604282.7064,647112.356,"Parashorea tomentella","Ptom",50,95,"Emergent",74.5,0.52
"1440","12HPtom6B",604284.4194,647193.4338,"Parashorea tomentella","Ptom",50,66,"Emergent",76.818,0.52
"1441","12HPtom7B",604358.1682,647224.8819,"Parashorea tomentella","Ptom",50,110,"Emergent",71.494,0.52
"1442","12HPtom8B",604378.4204,647256.2402,"Parashorea tomentella","Ptom",50,140,"Emergent",72.471,0.52
"1443","12IPtom10B",604494.8303,647160.6201,"Parashorea tomentella","Ptom",50,133.5,"Emergent",74.83,0.52
"1444","12IPtom11B",604494.7683,647197.4721,"Parashorea tomentella","Ptom",50,64,"Emergent",77.40601,0.52
"1445","12IPtom12B",604588.7847,647251.0659,"Parashorea tomentella","Ptom",50,100,"Emergent",80.552,0.52
"1446","12IPtom13",604515.251,647085.1072,"Parashorea tomentella","Ptom",50,93.5,"Emergent",78.261,0.52
"1447","12IPtom13B",604585.121,647230.7911,"Parashorea tomentella","Ptom",50,95,"Emergent",79.021,0.52
"1448","12IPtom14B",604553.7869,647212.3122,"Parashorea tomentella","Ptom",50,105,"Emergent",70.562,0.52
"1449","12IPtom15",604603.6265,647201.3404,"Parashorea tomentella","Ptom",50,71.5,"Emergent",77.91701,0.52
"1450","12IPtom16",604539.2116,647103.5736,"Parashorea tomentella","Ptom",50,121,"Emergent",80.74001,0.52
"1451","12IPtom17",604535.5138,647103.5674,"Parashorea tomentella","Ptom",50,64,"Emergent",80.302,0.52
"1452","12IPtom18",604583.5094,647096.2776,"Parashorea tomentella","Ptom",50,78.5,"Emergent",80.589,0.52
"1453","12IPtom19",604528.0009,647186.4723,"Parashorea tomentella","Ptom",50,103,"Emergent",75.679,0.52
"1454","12IPtom1B",604461.4801,647241.6389,"Parashorea tomentella","Ptom",50,70.5,"Emergent",70.125,0.52
"1455","12IPtom1L",604472.734,647132.9438,"Parashorea tomentella","Ptom",50,115,"Emergent",71.77,0.52
"1456","12IPtom2B",604503.9195,647239.8676,"Parashorea tomentella","Ptom",50,66.5,"Emergent",72.02901,0.52
"1457","12IPtom2L",604481.8171,647215.8765,"Parashorea tomentella","Ptom",50,110,"Emergent",74.86,0.52
"1458","12IPtom3B",604463.3458,647225.0585,"Parashorea tomentella","Ptom",50,56,"Emergent",70.401,0.52
"1459","12IPtom4B",604439.4241,647190.0087,"Parashorea tomentella","Ptom",50,105,"Emergent",69.649,0.52
"1460","12IPtom4L",604481.8945,647169.8113,"Parashorea tomentella","Ptom",50,67.5,"Emergent",72.125,0.52
"1461","12IPtom5B",604469.0548,647121.8819,"Parashorea tomentella","Ptom",50,62.5,"Emergent",72.64201,0.52
"1462","12IPtom6B",604494.8829,647129.2957,"Parashorea tomentella","Ptom",50,90,"Emergent",72.953,0.52
"1463","12IPtom6L",604489.1769,647230.6298,"Parashorea tomentella","Ptom",50,73,"Emergent",76.58501,0.52
"1464","12IPtom7B",604493.0123,647142.1908,"Parashorea tomentella","Ptom",50,95,"Emergent",71.764,0.52
"1465","12IPtom8B",604491.1386,647156.9286,"Parashorea tomentella","Ptom",50,105,"Emergent",72.817,0.52
"1466","12IPtom9B",604489.3194,647145.8698,"Parashorea tomentella","Ptom",50,85,"Emergent",71.618,0.52
"1467","12JPtom1",604660.7576,647245.6592,"Parashorea tomentella","Ptom",50,120,"Emergent",81.926,0.52
"1468","12JPtom10",604647.8126,647260.3784,"Parashorea tomentella","Ptom",50,95,"Emergent",78.93301,0.52
"1469","12JPtom11",604634.883,647265.8845,"Parashorea tomentella","Ptom",50,75,"Emergent",72.346,0.52
"1470","12JPtom12",604618.2978,647252.9582,"Parashorea tomentella","Ptom",50,70,"Emergent",73.123,0.52
"1471","12JPtom13",604614.6389,647236.3686,"Parashorea tomentella","Ptom",50,70,"Emergent",74.62901,0.52
"1472","12JPtom2",604673.7319,647206.9862,"Parashorea tomentella","Ptom",50,84,"Emergent",78.72601,0.52
"1473","12JPtom3",604679.3327,647168.3008,"Parashorea tomentella","Ptom",50,55,"Emergent",74.804,0.52
"1474","12JPtom4",604666.4483,647153.5382,"Parashorea tomentella","Ptom",50,66,"Emergent",75.512,0.52
"1475","12JPtom5",604614.7226,647186.6182,"Parashorea tomentella","Ptom",50,60.5,"Emergent",82.659,0.52
"1476","12JPtom6",604620.2397,647197.6831,"Parashorea tomentella","Ptom",50,100,"Emergent",84.86101,0.52
"1477","12JPtom7",604636.9087,647160.859,"Parashorea tomentella","Ptom",50,70,"Emergent",84.069,0.52
"1478","12JPtom8",604653.4661,647190.3686,"Parashorea tomentella","Ptom",50,71,"Emergent",83.58701,0.52
"1479","12JPtom9",604653.3792,647241.9616,"Parashorea tomentella","Ptom",50,60,"Emergent",84.43101,0.52
"1480","12LPtom1",605028.0644,647178.1019,"Parashorea tomentella","Ptom",50,63,"Emergent",74.414,0.52
"1481","12LPtom10",605135.2375,647091.6801,"Parashorea tomentella","Ptom",50,108,"Emergent",62.9,0.52
"1482","12LPtom2",605022.6065,647132.0273,"Parashorea tomentella","Ptom",50,70,"Emergent",62.001,0.52
"1483","12LPtom3",605020.7593,647137.5521,"Parashorea tomentella","Ptom",50,70,"Emergent",63.209,0.52
"1484","12LPtom4",605030.0751,647082.2894,"Parashorea tomentella","Ptom",50,110,"Emergent",64.138,0.52
"1485","12LPtom5",604991.2632,647119.0761,"Parashorea tomentella","Ptom",50,80,"Emergent",61.805,0.52
"1486","12LPtom6",605050.372,647080.481,"Parashorea tomentella","Ptom",50,94,"Emergent",60.309,0.52
"1487","12LPtom7",605164.7306,647111.9988,"Parashorea tomentella","Ptom",50,73,"Emergent",63.294,0.52
"1488","12LPtom8",605151.7822,647128.5604,"Parashorea tomentella","Ptom",50,100,"Emergent",64.118,0.52
"1489","12LPtom9",605151.8445,647091.7082,"Parashorea tomentella","Ptom",50,100,"Emergent",58.682,0.52
"1490","12MPtom1",605302.9759,647198.8356,"Parashorea tomentella","Ptom",50,103,"Emergent",58.458,0.52
"1491","12MPtom2",605238.3826,647200.5689,"Parashorea tomentella","Ptom",50,102,"Emergent",63.06,0.52
"1492","12MPtom3",605236.5416,647202.4084,"Parashorea tomentella","Ptom",50,84,"Emergent",62.491,0.52
"1493","12MPtom4",605249.4352,647211.6433,"Parashorea tomentella","Ptom",50,61,"Emergent",67.038,0.52
"1494","12MPtom5",605227.2863,647215.291,"Parashorea tomentella","Ptom",50,73,"Emergent",60.015,0.52
"1495","12MPtom6",605227.2551,647233.7172,"Parashorea tomentella","Ptom",50,95,"Emergent",62.694,0.52
"1496","12MPtom7",605210.698,647204.2073,"Parashorea tomentella","Ptom",50,59,"Emergent",60.217,0.52
"1497","12MPtom8",605268.1126,647080.8492,"Parashorea tomentella","Ptom",50,74.2,"Emergent",72.509,0.52
"1498","12NPtom1",605374.2905,647216.1543,"Parashorea tomentella","Ptom",50,72.3,"Emergent",63.27,0.52
"1499","12NPtom2",605386.5283,647253.0273,"Parashorea tomentella","Ptom",50,69.5,"Emergent",59.324,0.52
"1500","12NPtom3",605368.3073,647120.9422,"Parashorea tomentella","Ptom",50,80,"Emergent",57.079,0.52
"1501","12OPtom1",605703.4577,647155.2924,"Parashorea tomentella","Ptom",50,56,"Emergent",59.646,0.52
"1502","12PPtom1",605721.8249,647207.531,"Parashorea tomentella","Ptom",50,100,"Emergent",58.965,0.52
"1503","12PPtom2",605727.9336,647235.1807,"Parashorea tomentella","Ptom",50,110.3,"Emergent",60.342,0.52
"1504","8HPtom1",604416.1421,647868.0507,"Parashorea tomentella","Ptom",50,95,"Emergent",71.759,0.52
"1505","8HPtom10",604281.4234,647877.0373,"Parashorea tomentella","Ptom",50,80,"Emergent",82.15501,0.52
"1506","8HPtom11",604327.6251,647836.5774,"Parashorea tomentella","Ptom",50,70,"Emergent",75.985,0.52
"1507","8HPtom12",604270.4481,647819.8979,"Parashorea tomentella","Ptom",50,110,"Emergent",72.65501,0.52
"1508","8HPtom13",604255.5912,647878.8366,"Parashorea tomentella","Ptom",50,110,"Emergent",80.111,0.52
"1509","8HPtom14",604242.6154,647911.9818,"Parashorea tomentella","Ptom",50,150,"Emergent",79.12801,0.52
"1510","8HPtom15",604266.5541,647943.3464,"Parashorea tomentella","Ptom",50,85,"Emergent",79.522,0.52
"1511","8HPtom16",604283.1609,647943.3743,"Parashorea tomentella","Ptom",50,65,"Emergent",77.507,0.52
"1512","8HPtom17",604308.9869,647945.2603,"Parashorea tomentella","Ptom",50,142,"Emergent",76.964,0.52
"1513","8HPtom18",604310.8822,647917.6243,"Parashorea tomentella","Ptom",50,115,"Emergent",70.43301,0.52
"1514","8HPtom19",604259.0985,647985.7139,"Parashorea tomentella","Ptom",50,90,"Emergent",71.361,0.52
"1515","8HPtom2",604360.783,647869.8002,"Parashorea tomentella","Ptom",50,83,"Emergent",77.346,0.52
"1516","8HPtom20",604246.1753,647987.5348,"Parashorea tomentella","Ptom",50,55,"Emergent",71.91,0.52
"1517","8HPtom21",604272.0154,647987.5782,"Parashorea tomentella","Ptom",50,52,"Emergent",73.217,0.52
"1518","8HPtom3",604357.1007,647860.5809,"Parashorea tomentella","Ptom",50,68,"Emergent",78.645,0.52
"1519","8HPtom4",604408.6523,647930.6868,"Parashorea tomentella","Ptom",50,81,"Emergent",77.23801,0.52
"1520","8HPtom5",604406.8065,647928.8411,"Parashorea tomentella","Ptom",50,80,"Emergent",77.416,0.52
"1521","8HPtom6",604355.1019,647956.3934,"Parashorea tomentella","Ptom",50,62.5,"Emergent",69.65501,0.52
"1522","8HPtom7",604310.8327,647947.1059,"Parashorea tomentella","Ptom",50,62,"Emergent",77.811,0.52
"1523","8HPtom8",604345.9769,647891.8866,"Parashorea tomentella","Ptom",50,100,"Emergent",75.39301,0.52
"1524","8HPtom9",604288.8171,647871.5219,"Parashorea tomentella","Ptom",50,100,"Emergent",80.677,0.52
"1525","8IPtom",604508.2652,647947.4378,"Parashorea tomentella","Ptom",50,NA,"Emergent",81.938,0.52
"1526","8IPtom1",604602.5813,647822.299,"Parashorea tomentella","Ptom",50,100,"Emergent",78.60201,0.52
"1527","8IPtom10",604447.5379,647849.6773,"Parashorea tomentella","Ptom",50,97.5,"Emergent",79.565,0.52
"1528","8IPtom11",604430.8133,647919.6684,"Parashorea tomentella","Ptom",50,120,"Emergent",75.52901,0.52
"1529","8IPtom12",604438.2071,647914.153,"Parashorea tomentella","Ptom",50,80,"Emergent",72.342,0.52
"1530","8IPtom13",604408.6585,647927.0016,"Parashorea tomentella","Ptom",50,65,"Emergent",77.44,0.52
"1531","8IPtom14",604439.9953,647943.6378,"Parashorea tomentella","Ptom",50,85,"Emergent",81.275,0.52
"1532","8IPtom15",604467.757,647893.934,"Parashorea tomentella","Ptom",50,95,"Emergent",72.454,0.52
"1533","8IPtom16",604491.6869,647930.4579,"Parashorea tomentella","Ptom",50,115,"Emergent",73.983,0.52
"1534","8IPtom17",604486.1445,647934.5024,"Parashorea tomentella","Ptom",50,54.5,"Emergent",77.686,0.52
"1535","8IPtom18",604515.7241,647903.2277,"Parashorea tomentella","Ptom",50,95,"Emergent",72.87601,0.52
"1536","8IPtom19",604554.4516,647916.1912,"Parashorea tomentella","Ptom",50,105.6,"Emergent",78.65301,0.52
"1537","8IPtom2",604573.0234,647840.6754,"Parashorea tomentella","Ptom",50,97.5,"Emergent",77.995,0.52
"1538","8IPtom20",604554.5012,647886.7094,"Parashorea tomentella","Ptom",50,80.4,"Emergent",71.732,0.52
"1539","8IPtom21",604567.3916,647897.7868,"Parashorea tomentella","Ptom",50,110,"Emergent",76.645,0.52
"1540","8IPtom22",604554.8169,647916.1918,"Parashorea tomentella","Ptom",50,110,"Emergent",78.65301,0.52
"1541","8IPtom23",604571.0584,647916.2192,"Parashorea tomentella","Ptom",50,52,"Emergent",79,0.52
"1542","8IPtom24",604602.3983,647931.0128,"Parashorea tomentella","Ptom",50,115,"Emergent",69.26501,0.52
"1543","8IPtom25",604613.3794,647984.4671,"Parashorea tomentella","Ptom",50,125,"Emergent",71.39101,0.52
"1544","8IPtom26",604567.3792,647905.1573,"Parashorea tomentella","Ptom",50,100,"Emergent",77.914,0.52
"1545","8IPtom27",604569.1381,647958.596,"Parashorea tomentella","Ptom",50,68.2,"Emergent",73.872,0.52
"1546","8IPtom28",604528.5494,647952.9998,"Parashorea tomentella","Ptom",50,90,"Emergent",81.51701,0.52
"1547","8IPtom29",604475.0299,647960.2802,"Parashorea tomentella","Ptom",50,120,"Emergent",77.109,0.52
"1548","8IPtom3",604473.3701,647847.8781,"Parashorea tomentella","Ptom",50,79.3,"Emergent",79.664,0.52
"1549","8IPtom30",604480.581,647951.0765,"Parashorea tomentella","Ptom",50,75,"Emergent",79.234,0.52
"1550","8IPtom31",604445.4783,647974.9714,"Parashorea tomentella","Ptom",50,84.2,"Emergent",79.2,0.52
"1551","8IPtom32",604441.742,648004.4469,"Parashorea tomentella","Ptom",50,70,"Emergent",80.30601,0.52
"1552","8IPtom33",604458.3859,647982.3636,"Parashorea tomentella","Ptom",50,130,"Emergent",77.57201,0.52
"1553","8IPtom4",604467.8128,647860.7671,"Parashorea tomentella","Ptom",50,70,"Emergent",76.66801,0.52
"1554","8IPtom5",604484.3824,647882.9063,"Parashorea tomentella","Ptom",50,100,"Emergent",76.248,0.52
"1555","8IPtom6",604469.671,647855.2423,"Parashorea tomentella","Ptom",50,100,"Emergent",76.646,0.52
"1556","8IPtom7",604443.814,647871.7824,"Parashorea tomentella","Ptom",50,80.5,"Emergent",75.785,0.52
"1557","8IPtom8",604462.2493,647877.3412,"Parashorea tomentella","Ptom",50,84.9,"Emergent",76.139,0.52
"1558","8IPtom9",604447.5038,647869.9459,"Parashorea tomentella","Ptom",50,68.5,"Emergent",75.896,0.52
"1559","8JPtom1",604774.1666,647833.6439,"Parashorea tomentella","Ptom",50,61.5,"Emergent",66.993,0.52
"1560","8JPtom10",604626.5044,647862.8768,"Parashorea tomentella","Ptom",50,130,"Emergent",78.76801,0.52
"1561","8JPtom11",604622.7725,647883.1392,"Parashorea tomentella","Ptom",50,105,"Emergent",75.36,0.52
"1562","8JPtom12",604652.2714,647899.7724,"Parashorea tomentella","Ptom",50,88,"Emergent",76.662,0.52
"1563","8JPtom13",604676.272,647894.285,"Parashorea tomentella","Ptom",50,105,"Emergent",76.007,0.52
"1564","8JPtom14",604720.6097,647863.0354,"Parashorea tomentella","Ptom",50,55,"Emergent",70.83,0.52
"1565","8JPtom15",604753.8295,647859.4061,"Parashorea tomentella","Ptom",50,79,"Emergent",67.54601,0.52
"1566","8JPtom16",604788.8406,647883.4192,"Parashorea tomentella","Ptom",50,100,"Emergent",68.579,0.52
"1567","8JPtom17",604718.6521,647927.5235,"Parashorea tomentella","Ptom",50,86,"Emergent",75.833,0.52
"1568","8JPtom18",604630.039,647953.1707,"Parashorea tomentella","Ptom",50,90,"Emergent",67.292,0.52
"1569","8JPtom19",604679.8252,647973.5234,"Parashorea tomentella","Ptom",50,81,"Emergent",68.621,0.52
"1570","8JPtom2",604768.6589,647817.051,"Parashorea tomentella","Ptom",50,90,"Emergent",67.575,0.52
"1571","8JPtom20",604696.4196,647980.9218,"Parashorea tomentella","Ptom",50,100,"Emergent",71.079,0.52
"1572","8JPtom21",604709.3831,647955.1471,"Parashorea tomentella","Ptom",50,120,"Emergent",70.90401,0.52
"1573","8JPtom22",604617.0382,648001.0568,"Parashorea tomentella","Ptom",50,75,"Emergent",67.64101,0.52
"1574","8JPtom23",604757.2863,647995.7654,"Parashorea tomentella","Ptom",50,54.8,"Emergent",77.04501,0.52
"1575","8JPtom24",604746.2803,647957.0519,"Parashorea tomentella","Ptom",50,75,"Emergent",75.511,0.52
"1576","8JPtom25",604746.2866,647953.3667,"Parashorea tomentella","Ptom",50,78,"Emergent",76.12901,0.52
"1577","8JPtom26",604746.3052,647942.311,"Parashorea tomentella","Ptom",50,75,"Emergent",78.055,0.52
"1578","8JPtom27",604755.5617,647922.0579,"Parashorea tomentella","Ptom",50,56,"Emergent",74.689,0.52
"1579","8JPtom29",604759.1352,647995.7685,"Parashorea tomentella","Ptom",50,NA,"Emergent",77.32301,0.52
"1580","8JPtom3",604672.6643,647840.8432,"Parashorea tomentella","Ptom",50,130,"Emergent",73.866,0.52
"1581","8JPtom4",604681.907,647835.331,"Parashorea tomentella","Ptom",50,130,"Emergent",71.639,0.52
"1582","8JPtom5",604667.1225,647844.5191,"Parashorea tomentella","Ptom",50,68.2,"Emergent",74.984,0.52
"1583","8JPtom6",604639.4165,647861.0559,"Parashorea tomentella","Ptom",50,88,"Emergent",79.05,0.52
"1584","8JPtom7",604595.1441,647853.6108,"Parashorea tomentella","Ptom",50,60,"Emergent",69.57101,0.52
"1585","8JPtom8",604628.4291,647811.2869,"Parashorea tomentella","Ptom",50,90,"Emergent",75.315,0.52
"1586","8JPtom9",604600.7107,647835.1942,"Parashorea tomentella","Ptom",50,125,"Emergent",76.385,0.52
"1587","8KPtom1",604960.4755,647865.2828,"Parashorea tomentella","Ptom",50,120,"Emergent",66.912,0.52
"1588","8KPtom10",604836.7113,647949.834,"Parashorea tomentella","Ptom",50,130,"Emergent",67.68401,0.52
"1589","8KPtom2",604978.8752,647898.4809,"Parashorea tomentella","Ptom",50,120,"Emergent",66.582,0.52
"1590","8KPtom3",604912.4791,647879.9427,"Parashorea tomentella","Ptom",50,70,"Emergent",67.236,0.52
"1591","8KPtom4",604894.0887,647841.2167,"Parashorea tomentella","Ptom",50,66.5,"Emergent",67.491,0.52
"1592","8KPtom5",604951.0913,647961.0829,"Parashorea tomentella","Ptom",50,70,"Emergent",67.57101,0.52
"1593","8KPtom6",604912.4386,647903.8965,"Parashorea tomentella","Ptom",50,55,"Emergent",66.707,0.52
